0.000725407111,-0.000336403715
0.000731249895,-0.000336619273
0.000753875008,-0.000337109303
0.00114106536,-0.000336928317
0.00114331177,-0.000336922745
0.00114461537,-0.00033708869
0.00114530361,-0.000337242605
0.00114589853,-0.000337238583
0.00125167439,-0.000340288073
0.00133293403,-0.000340518626
0.00152095184,-0.000340649779
5.35879341,-0.000336304512
8.39539042,-0.000333841216
9.41093474,-0.000333036119
10.643832,-0.000331643023
12.7024139,-0.000329977469
14.7875212,-0.00032823996
17.2824789,-0.000326201626
19.6844322,-0.000324065393
23.6327845,-0.000319700609
27.7191467,-0.000317241093
30.8598439,-0.000314545315
36.5074492,-0.000308992029
41.5808257,-0.000305532026
43.7106132,-0.000302541102
48.2012297,-0.000299175787
51.2192859,-0.000297163879
53.2906859,-0.000295097257
55.4564003,-0.000293156744
57.8444171,-0.000291336119
59.4227502,-0.000289936043
61.3080408,-0.000288596194
62.5224422,-0.00028713093
64.6277274,-0.000285345585
67.2369616,-0.000283004213
68.6325348,-0.000282190245
70.0909223,-0.000278370311
73.3668798,-0.000277892411
74.0247984,-0.000277327889
74.3864782,-0.000276258474
76.3548307,-0.000274829213
77.8557785,-0.000273294946
80.2972634,-0.000271400752
82.2674874,-0.000269456828
83.7218735,-0.000267974768
86.493318,-0.00026515463
89.6795266,-0.000262537747
92.753105,-0.000259764198
94.8381521,-0.000257627122
96.3235773,-0.000256100606
98.4065304,-0.000253881298
100.184106,-0.000252392163
103.273207,-0.000249868743
104.534677,-0.000248195354
107.958035,-0.000244343027
111.194636,-0.000241539849
113.283861,-0.00023879115
116.864403,-0.00023544696
119.195766,-0.000232345654
122.660146,-0.000230080623
123.235893,-0.000228681241
125.364932,-0.00022607955
127.694753,-0.000223570362
129.464937,-0.00022215109
130.646715,-0.000220988787
133.676773,-0.000217000663
135.931992,-0.000214304761
139.570367,-0.00020945489
142.040009,-0.000208039735
144.153357,-0.000205618125
146.951455,-0.000201942728
149.628714,-0.00019746884
151.70362,-0.000196684518
152.839644,-0.000195291819
154.927653,-0.000192613831
156.87998,-0.000190034521
159.639841,-0.000186790555
161.175367,-0.000184723351
161.73622,-0.00018399337
162.283051,-0.000183215913
163.3228,-0.000181927805
164.883401,-0.000179835954
165.984982,-0.000178333021
168.136674,-0.000175257929
170.782376,-0.00017155099
172.754596,-0.000168563705
173.959679,-0.000166890226
176.365659,-0.000163349903
179.965308,-0.000157815151
181.588043,-0.000155196119
181.725206,-0.000154928824
182.805173,-0.000153275352
184.095201,-0.000151116035
187.015835,-0.000146143177
188.929799,-0.000142617261
190.991704,-0.000139140256
192.717833,-0.000135876573
196.616422,-0.000128321842
198.247438,-0.000124972545
200.363981,-0.000120854744
201.296262,-0.000118381626
202.361434,-0.000115849706
205.015679,-0.00010925161
205.705068,-0.000107171469
207.073455,-0.00010269132
207.684794,-0.000100743948
208.363176,-9.78269957e-05
208.581455,-9.70986947e-05
209.654418,-9.20863714e-05
210.03867,-8.97257386e-05
210.730801,-8.62329049e-05
211.171656,-8.35261945e-05
211.69731,-7.99483309e-05
212.259887,-7.5604902e-05
213.085883,-6.79718797e-05
213.303158,-6.54961816e-05
213.850708,-5.88531963e-05
214.389836,-4.97399657e-05
215.861273,-1.84223422e-05
216.091708,-1.05980678e-05
216.112192,-9.3685233e-06
216.330573,-1.04414719e-06
216.932275,2.36842624e-05
217.037462,3.17466792e-05
217.392112,4.82731244e-05
217.774717,7.29411348e-05
218.570849,0.000136088374
218.822463,0.000169870258
219.140606,0.000199967547
219.534512,0.000257483653
219.581452,0.000257818145
219.59008,0.000263275631
220.044555,0.000340189199
220.343706,0.000393883819
220.514606,0.000428580279
220.55948,0.000441519277
220.648132,0.000459777053
220.968428,0.000534471794
221.372128,0.000641677508
221.922366,0.000798468553
222.017517,0.000815422816
222.542754,0.000988161539
222.919897,0.00112796794
223.528958,0.00135252704
223.827486,0.00147341766
224.388427,0.00169250931
224.456627,0.00172974763
