,
0.07,-0.04
1,-0.03
1.34,0.03
1.7,2.3
1.82,5.7
1.87,9.2
1.9,12.2
1.94,16.1
1.99,21.4
2.03,26.8
2.15,39.5
2.22,45.1
2.3,49.4
2.41,51.5
2.5,49.5
2.9,46.7
3.2,42
3.4,39
3.7,37
3.94,35.7
4.96,31.3
6.1,29
7.1,28
8.2,29
9.3,31.5
10.2,34
11.2,43
