3374.008789   0.422887  28 
3373.963379   0.439453  27 
3373.940674   0.477539  35 
3373.917725   0.441685  35 
3373.895020   0.454974  28 
3373.872314   0.436448  26 
3373.849609   0.437640  35 
3373.826660   0.376535  35 
3373.803955   0.359836  36 
3373.781250   0.343675  26 
3373.758545   0.339286  35 
3373.735596   0.329680  27 
3373.712891   0.336356  35 
3373.690186   0.331760  36 
3373.667480   0.299917  26 
3373.644531   0.328640  36 
3373.621826   0.365234  35 
3373.599121   0.421730  27 
3373.576416   0.456995  27 
3373.553711   0.525333  34 
3373.530762   0.660129  36 
3373.508057   0.741624  26 
3373.485352   0.796034  36 
3373.462646   0.790318  35 
3373.439697   0.754569  28 
3373.416992   0.805078  25 
3373.394287   0.845948  36 
3373.371582   0.953404  35 
3373.348633   1.000558  35 
3373.325928   1.097548  27 
3373.303223   1.091942  27 
3373.280518   1.119026  34 
3373.257812   1.063504  36 
3373.234863   0.933873  35 
3373.212158   0.833153  27 
3373.189453   0.780274  35 
3373.166748   0.721261  35 
3373.144043   0.769857  27 
3373.121094   0.833695  27 
3373.098389   1.011998  35 
3373.075684   1.302735  35 
3373.052979   1.578596  27 
3373.030029   1.947824  35 
3373.007324   2.325056  35 
3372.984619   2.890626  28 
3372.961914   3.661392  34 
3372.939209   4.588579  27 
3372.916260   5.501816  35 
3372.893555   6.583847  35 
3372.870850   7.338327  27 
3372.848145   7.831336  35 
3372.825439   8.021560  27 
3372.802734   8.121934  35 
3372.779785   7.822449  27 
3372.757080   7.239539  35 
3372.734375   6.717635  35 
3372.711670   6.619061  36 
3372.688965   6.871809  26 
3372.666016   7.451454  35 
3372.643311   8.290837  27 
3372.620605   9.029857  35 
3372.597900   9.858267  36 
3372.575195   9.995120  26 
3372.552490   9.995120  35 
3372.529541   9.995120  27 
3372.506836   9.995120  35 
3372.484131   9.898910  27 
3372.461426   9.394256  35 
3372.438721   8.972519  35 
3372.415771   8.853085  27 
3372.393066   8.843527  26 
3372.370361   9.020727  36 
3372.347656   9.339428  28 
3372.324951   9.965260  26 
3372.302246   9.995120  36 
3372.279297   9.995120  26 
3372.256592   9.995120  36 
3372.233887   9.995120  35 
3372.211182   9.995120  26 
3372.188477   9.995120  36 
3372.165771   9.995120  35 
3372.143066   9.995120  36 
3372.120117   9.995120  26 
3372.097412   9.630723  35 
3372.074707   8.848381  27 
3372.052002   8.075756  35 
3372.029297   7.568723  27 
3372.006592   7.019135  27 
3371.983643   6.764053  36 
3371.960938   6.731146  26 
3371.938232   6.730507  27 
3371.915527   6.714288  35 
3371.892822   6.696012  35 
3371.870117   6.528594  36 
3371.847412   6.257137  26 
3371.824463   6.151261  36 
3371.801758   5.793668  35 
3371.779053   5.408350  27 
3371.756348   5.048642  26 
3371.733643   4.846820  35 
3371.710938   4.487712  36 
3371.688232   4.229602  18 
3371.665527   4.309013  35 
3371.642578   4.308947  36 
3371.619873   4.454441  26 
3371.597168   4.724394  36 
3371.574463   5.047515  26 
3371.551758   5.187990  36 
3371.529053   4.744002  35 
3371.506348   4.451436  26 
3371.483643   4.001814  28 
3371.460693   3.395372  43 
3371.437988   2.818469  27 
3371.415283   2.545759  35 
3371.392578   2.554651  26 
3371.369873   2.713759  36 
3371.347168   3.039423  19 
3371.324463   3.438076  34 
3371.301758   3.771786  26 
3371.279053   3.962810  36 
3371.256104   3.887557  35 
3371.233398   3.640409  27 
3371.210693   3.293946  35 
3371.187988   2.838728  35 
3371.165283   2.486980  27 
