3374.008789   0.207520  4 
3373.963379   0.222982  3 
3373.940674   0.224609  3 
3373.917725   0.266113  4 
3373.895020   0.231934  2 
3373.872314   0.224609  3 
3373.849609   0.264893  4 
3373.826660   0.260417  3 
3373.803955   0.233154  4 
3373.781250   0.178223  2 
3373.758545   0.201416  4 
3373.735596   0.187174  3 
3373.712891   0.183919  3 
3373.690186   0.219727  4 
3373.667480   0.209961  2 
3373.644531   0.266113  4 
3373.621826   0.253906  3 
3373.599121   0.182292  3 
3373.576416   0.212402  2 
3373.553711   0.142822  4 
3373.530762   0.268555  4 
3373.508057   0.207520  2 
3373.485352   0.288086  4 
3373.462646   0.161133  3 
3373.439697   0.182292  3 
3373.416992   0.266927  3 
3373.394287   0.136719  3 
3373.371582   0.275879  4 
3373.348633   0.284831  3 
3373.325928   0.237630  3 
3373.303223   0.195312  2 
3373.280518   0.211182  4 
3373.257812   0.205078  4 
3373.234863   0.198568  3 
3373.212158   0.224609  3 
3373.189453   0.208333  3 
3373.166748   0.253906  4 
3373.144043   0.256348  2 
3373.121094   0.214844  3 
3373.098389   0.246582  4 
3373.075684   0.247396  3 
3373.052979   0.143229  3 
3373.030029   0.266927  3 
3373.007324   0.216471  3 
3372.984619   0.265299  3 
3372.961914   0.216064  4 
3372.939209   0.193685  3 
3372.916260   0.201823  3 
3372.893555   0.189209  4 
3372.870850   0.166016  3 
3372.848145   0.266927  3 
3372.825439   0.262044  3 
3372.802734   0.227865  3 
3372.779785   0.156250  3 
3372.757080   0.175781  3 
3372.734375   0.168457  4 
3372.711670   0.229492  3 
3372.688965   0.268555  3 
3372.666016   0.187174  3 
3372.643311   0.211589  3 
3372.620605   0.272217  4 
3372.597900   0.289714  3 
3372.575195   0.236003  3 
3372.552490   0.294596  3 
3372.529541   0.222982  3 
3372.506836   0.240479  4 
3372.484131   0.212402  2 
3372.461426   0.198975  4 
3372.438721   0.229492  3 
3372.415771   0.185547  3 
3372.393066   0.260417  3 
3372.370361   0.214844  3 
3372.347656   0.169271  3 
3372.324951   0.175781  3 
3372.302246   0.278320  4 
3372.279297   0.270996  2 
3372.256592   0.252686  4 
3372.233887   0.242513  3 
3372.211182   0.292969  3 
3372.188477   0.200195  4 
3372.165771   0.192057  3 
