3373.986084   0.226237  3 
3373.963379   0.216471  3 
3373.940674   0.217285  2 
3373.917725   0.179443  4 
3373.895020   0.213216  3 
3373.872314   0.244141  3 
3373.849609   0.218506  4 
3373.826660   0.213216  3 
3373.803955   0.214844  3 
3373.781250   0.286458  3 
3373.758545   0.265299  3 
3373.735596   0.253906  3 
3373.712891   0.190430  4 
3373.690186   0.227051  2 
3373.667480   0.253906  3 
3373.644531   0.136719  1 
3373.599121   0.168457  2 
3373.576416   0.270996  4 
3373.553711   0.237630  3 
3373.530762   0.281982  4 
3373.508057   0.153809  2 
3373.485352   0.214844  3 
3373.462646   0.306396  4 
3373.439697   0.279948  3 
3373.416992   0.182292  3 
3373.394287   0.193685  3 
3373.371582   0.183105  4 
3373.348633   0.227865  3 
3373.325928   0.195312  1 
3373.280518   0.234375  1 
3373.257812   0.195312  4 
3373.234863   0.280762  2 
3373.212158   0.234375  4 
3373.189453   0.253906  3 
3373.166748   0.273438  3 
3373.144043   0.205078  3 
3373.121094   0.224609  3 
3373.098389   0.251465  4 
3373.075684   0.229492  3 
3373.052979   0.219727  3 
3373.030029   0.214844  3 
3373.007324   0.144857  3 
3372.984619   0.173340  4 
3372.961914   0.177409  3 
3372.939209   0.170898  3 
3372.916260   0.227865  3 
3372.893555   0.214844  3 
3372.870850   0.185547  2 
3372.848145   0.205078  4 
3372.825439   0.225830  4 
3372.802734   0.188802  3 
3372.779785   0.249023  3 
3372.757080   0.201823  3 
3372.734375   0.235596  4 
3372.711670   0.190430  3 
3372.688965   0.234375  2 
3372.666016   0.270182  3 
3372.643311   0.251465  4 
3372.620605   0.232747  3 
3372.597900   0.222982  3 
3372.575195   0.214844  3 
3372.552490   0.143229  3 
3372.529541   0.205078  4 
3372.506836   0.173340  2 
3372.484131   0.239258  4 
3372.461426   0.278320  3 
3372.438721   0.214844  3 
3372.415771   0.227865  3 
3372.393066   0.205078  3 
3372.370361   0.203857  4 
3372.347656   0.216471  3 
3372.324951   0.187174  3 
