X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.198020e+00,2.000000e-03
0,-6.00e-02,-2.00e-02,
1,6.00e-02,6.00e-02,
2,-6.00e-02,-4.00e-02,
3,4.00e-02,6.00e-02,
4,-6.00e-02,6.00e-02,
5,6.00e-02,-4.00e-02,
6,2.00e-02,6.00e-02,
7,-8.00e-02,-4.00e-02,
8,-8.00e-02,-2.00e-02,
9,2.00e-02,6.00e-02,
10,-8.00e-02,-2.00e-02,
11,4.00e-02,6.00e-02,
12,-1.00e-01,-2.00e-02,
13,4.00e-02,8.00e-02,
14,2.00e-02,0.00e+00,
15,-1.40e-01,8.00e-02,
16,4.00e-02,-6.00e-02,
17,-1.40e-01,8.00e-02,
18,4.00e-02,-2.00e-02,
19,-8.00e-02,6.00e-02,
20,2.00e-02,-2.00e-02,
21,-8.00e-02,1.00e-01,
22,-8.00e-02,0.00e+00,
23,4.00e-02,8.00e-02,
24,4.00e-02,6.00e-02,
25,-1.20e-01,-4.00e-02,
26,-1.40e-01,8.00e-02,
27,8.00e-02,-4.00e-02,
28,4.00e-02,-2.00e-02,
29,-8.00e-02,8.00e-02,
30,-8.00e-02,0.00e+00,
31,4.00e-02,8.00e-02,
32,-8.00e-02,0.00e+00,
33,2.00e-02,6.00e-02,
34,2.00e-02,6.00e-02,
35,-1.00e-01,-2.00e-02,
36,-1.00e-01,-2.00e-02,
37,4.00e-02,8.00e-02,
38,4.00e-02,-2.00e-02,
39,-8.00e-02,8.00e-02,
40,4.00e-02,-2.00e-02,
41,-1.00e-01,8.00e-02,
42,-8.00e-02,6.00e-02,
43,4.00e-02,-2.00e-02,
44,6.00e-02,0.00e+00,
45,-6.00e-02,6.00e-02,
46,-1.00e-01,-4.00e-02,
47,4.00e-02,6.00e-02,
48,-8.00e-02,-2.00e-02,
49,4.00e-02,6.00e-02,
50,-8.00e-02,-2.00e-02,
51,6.00e-02,6.00e-02,
52,6.00e-02,6.00e-02,
53,-8.00e-02,-2.00e-02,
54,-8.00e-02,4.00e-02,
55,4.00e-02,-4.00e-02,
56,-6.00e-02,4.00e-02,
57,8.00e-02,-6.00e-02,
58,8.00e-02,6.00e-02,
59,-6.00e-02,-4.00e-02,
60,6.00e-02,4.00e-02,
61,-6.00e-02,-4.00e-02,
62,-4.00e-02,-4.00e-02,
63,8.00e-02,6.00e-02,
64,6.00e-02,-4.00e-02,
65,-4.00e-02,4.00e-02,
66,-6.00e-02,-4.00e-02,
67,1.00e-01,4.00e-02,
68,-4.00e-02,4.00e-02,
69,8.00e-02,-6.00e-02,
70,1.00e-01,-4.00e-02,
71,-4.00e-02,4.00e-02,
72,1.00e-01,-4.00e-02,
73,-4.00e-02,6.00e-02,
74,8.00e-02,2.00e-02,
75,-4.00e-02,-8.00e-02,
76,-6.00e-02,-8.00e-02,
