Время,Канал A
-606.58440678,1.72093900
-606.42440678,1.72093900
-606.26440678,1.76503800
-606.10440678,1.76503800
-605.94440679,1.80913700
-605.78440679,1.80913700
-605.62440679,1.80913700
-605.46440679,1.80913700
-605.30440679,1.85338900
-605.14440679,1.85338900
-604.98440679,1.89748800
-604.82440679,1.89748800
-604.66440679,1.89748800
-604.50440679,1.89748800
-604.34440680,1.94158800
-604.18440680,1.94158800
-604.02440680,1.94158800
-603.86440680,1.98568700
-603.70440680,1.98568700
-603.54440680,1.98568700
-603.38440680,1.98568700
-603.22440680,2.02978600
-603.06440680,2.02978600
-602.90440680,2.02978600
-602.74440681,2.02978600
-602.58440681,2.07403800
-602.42440681,2.07403800
-602.26440681,2.07403800
-602.10440681,2.11813700
-601.94440681,2.07403800
-601.78440681,2.16223600
-601.62440681,2.11813700
-601.46440681,2.16223600
-601.30440681,2.16223600
-601.14440682,2.16223600
-600.98440682,2.16223600
-600.82440682,2.16223600
-600.66440682,2.16223600
-600.50440682,2.20633600
-600.34440682,2.20633600
-600.18440682,2.20633600
-600.02440682,2.20633600
-599.86440682,2.20633600
-599.70440682,2.20633600
-599.54440682,2.20633600
-599.38440683,2.25043500
-599.22440683,2.25043500
-599.06440683,2.25043500
-598.90440683,2.25043500
-598.74440683,2.29468700
-598.58440683,2.25043500
-598.42440683,2.29468700
-598.26440683,2.25043500
-598.10440683,2.29468700
-597.94440683,2.33878600
-597.78440684,2.33878600
-597.62440684,2.33878600
-597.46440684,2.33878600
-597.30440684,2.33878600
-597.14440684,2.33878600
-596.98440684,2.33878600
-596.82440684,2.33878600
-596.66440684,2.33878600
-596.50440684,2.33878600
-596.34440684,2.33878600
-596.18440685,2.33878600
-596.02440685,2.33878600
-595.86440685,2.33878600
-595.70440685,2.33878600
-595.54440685,2.38288500
-595.38440685,2.33878600
-595.22440685,2.38288500
-595.06440685,2.33878600
-594.90440685,2.33878600
-594.74440685,2.33878600
-594.58440685,2.38288500
-594.42440686,2.38288500
-594.26440686,2.38288500
-594.10440686,2.38288500
-593.94440686,2.38288500
-593.78440686,2.33878600
-593.62440686,2.33878600
-593.46440686,2.33878600
-593.30440686,2.33878600
-593.14440686,2.33878600
-592.98440686,2.33878600
-592.82440687,2.38288500
-592.66440687,2.33878600
-592.50440687,2.33878600
-592.34440687,2.33878600
-592.18440687,2.33878600
-592.02440687,2.33878600
-591.86440687,2.33878600
-591.70440687,2.33878600
-591.54440687,2.33878600
-591.38440687,2.33878600
-591.22440688,2.33878600
-591.06440688,2.33878600
-590.90440688,2.33878600
-590.74440688,2.33878600
-590.58440688,2.29468700
-590.42440688,2.25043500
-590.26440688,2.25043500
-590.10440688,2.25043500
-589.94440688,2.25043500
-589.78440688,2.25043500
-589.62440689,2.25043500
-589.46440689,2.25043500
-589.30440689,2.25043500
-589.14440689,2.25043500
-588.98440689,2.20633600
-588.82440689,2.20633600
-588.66440689,2.20633600
-588.50440689,2.20633600
-588.34440689,2.16223600
-588.18440689,2.20633600
-588.02440689,2.16223600
-587.86440690,2.16223600
-587.70440690,2.16223600
-587.54440690,2.16223600
-587.38440690,2.16223600
-587.22440690,2.16223600
-587.06440690,2.11813700
-586.90440690,2.07403800
-586.74440690,2.11813700
-586.58440690,2.07403800
-586.42440690,2.07403800
-586.26440691,2.02978600
-586.10440691,2.02978600
-585.94440691,2.02978600
-585.78440691,1.98568700
-585.62440691,2.02978600
-585.46440691,1.98568700
-585.30440691,1.98568700
-585.14440691,1.98568700
-584.98440691,1.98568700
-584.82440691,1.94158800
-584.66440692,1.94158800
-584.50440692,1.94158800
-584.34440692,1.89748800
-584.18440692,1.89748800
-584.02440692,1.89748800
-583.86440692,1.85338900
-583.70440692,1.85338900
-583.54440692,1.85338900
-583.38440692,1.80913700
-583.22440692,1.80913700
-583.06440692,1.80913700
-582.90440693,1.76503800
-582.74440693,1.76503800
-582.58440693,1.72093900
-582.42440693,1.72093900
-582.26440693,1.67683900
-582.10440693,1.67683900
-581.94440693,1.63274000
-581.78440693,1.63274000
-581.62440693,1.63274000
-581.46440693,1.58848800
-581.30440694,1.58848800
-581.14440694,1.54438900
-580.98440694,1.54438900
-580.82440694,1.54438900
-580.66440694,1.50029000
-580.50440694,1.50029000
-580.34440694,1.45619100
-580.18440694,1.45619100
-580.02440694,1.45619100
-579.86440694,1.41209100
-579.70440695,1.36784000
-579.54440695,1.36784000
-579.38440695,1.32374000
-579.22440695,1.32374000
-579.06440695,1.27964100
-578.90440695,1.27964100
-578.74440695,1.27964100
-578.58440695,1.23554200
-578.42440695,1.23554200
-578.26440695,1.19144300
-578.10440696,1.19144300
-577.94440696,1.14719100
-577.78440696,1.10309100
-577.62440696,1.10309100
-577.46440696,1.10309100
-577.30440696,1.10309100
-577.14440696,1.05899200
-576.98440696,1.01489300
-576.82440696,1.01489300
-576.66440696,0.97079380
-576.50440696,0.92654190
-576.34440697,0.92654190
-576.18440697,0.92654190
-576.02440697,0.88244270
-575.86440697,0.83834340
-575.70440697,0.83834340
-575.54440697,0.79424420
-575.38440697,0.79424420
-575.22440697,0.75014500
-575.06440697,0.75014500
-574.90440697,0.75014500
-574.74440698,0.66179390
-574.58440698,0.66179390
-574.42440698,0.61769460
-574.26440698,0.61769460
-574.10440698,0.57359540
-573.94440698,0.57359540
-573.78440698,0.57359540
-573.62440698,0.52949610
-573.46440698,0.48524430
-573.30440698,0.44114510
-573.14440699,0.44114510
-572.98440699,0.39704580
-572.82440699,0.39704580
-572.66440699,0.39704580
-572.50440699,0.35294650
-572.34440699,0.30884730
-572.18440699,0.26459550
-572.02440699,0.26459550
-571.86440699,0.22049620
-571.70440699,0.22049620
-571.54440699,0.17639700
-571.38440700,0.13229770
-571.22440700,0.13229770
-571.06440700,0.13229770
-570.90440700,0.08819849
-570.74440700,0.04394665
-570.58440700,0.04394665
-570.42440700,0.04394665
-570.26440700,-0.04425184
-570.10440700,-0.04425184
-569.94440700,-0.08835109
-569.78440701,-0.08835109
-569.62440701,-0.13245030
-569.46440701,-0.13245030
-569.30440701,-0.17654960
-569.14440701,-0.22064880
-568.98440701,-0.22064880
-568.82440701,-0.26474810
-568.66440701,-0.30884730
-568.50440701,-0.30884730
-568.34440701,-0.30884730
-568.18440702,-0.35309920
-568.02440702,-0.39719840
-567.86440702,-0.39719840
-567.70440702,-0.44129770
-567.54440702,-0.48539690
-567.38440702,-0.48539690
-567.22440702,-0.52949610
-567.06440702,-0.52949610
-566.90440702,-0.57374800
-566.74440702,-0.61784720
-566.58440703,-0.61784720
-566.42440703,-0.66194650
-566.26440703,-0.66194650
-566.10440703,-0.70604570
-565.94440703,-0.70604570
-565.78440703,-0.75014500
-565.62440703,-0.79439680
-565.46440703,-0.79439680
-565.30440703,-0.83849600
-565.14440703,-0.83849600
-564.98440703,-0.88259530
-564.82440704,-0.92669450
-564.66440704,-0.92669450
-564.50440704,-0.97079380
-564.34440704,-1.01504600
-564.18440704,-1.01504600
-564.02440704,-1.01504600
-563.86440704,-1.05914500
-563.70440704,-1.10324400
-563.54440704,-1.10324400
-563.38440704,-1.14734300
-563.22440705,-1.19144300
-563.06440705,-1.19144300
-562.90440705,-1.19144300
-562.74440705,-1.23569400
-562.58440705,-1.27979400
-562.42440705,-1.27979400
-562.26440705,-1.32389300
-562.10440705,-1.32389300
-561.94440705,-1.36799200
-561.78440705,-1.36799200
-561.62440706,-1.41209100
-561.46440706,-1.41209100
-561.30440706,-1.45634300
-561.14440706,-1.45634300
-560.98440706,-1.50044300
-560.82440706,-1.54454200
-560.66440706,-1.54454200
-560.50440706,-1.54454200
-560.34440706,-1.58864100
-560.18440706,-1.63274000
-560.02440706,-1.63274000
-559.86440707,-1.63274000
-559.70440707,-1.67699200
-559.54440707,-1.72109100
-559.38440707,-1.72109100
-559.22440707,-1.72109100
-559.06440707,-1.72109100
-558.90440707,-1.76519100
-558.74440707,-1.80929000
-558.58440707,-1.80929000
-558.42440707,-1.85338900
-558.26440708,-1.85338900
-558.10440708,-1.89764100
-557.94440708,-1.89764100
-557.78440708,-1.89764100
-557.62440708,-1.94174000
-557.46440708,-1.98583900
-557.30440708,-1.98583900
-557.14440708,-1.98583900
-556.98440708,-2.02993900
-556.82440708,-2.07403800
-556.66440709,-2.07403800
-556.50440709,-2.07403800
-556.34440709,-2.07403800
-556.18440709,-2.07403800
-556.02440709,-2.11829000
-555.86440709,-2.16238900
-555.70440709,-2.16238900
-555.54440709,-2.16238900
-555.38440709,-2.20648800
-555.22440709,-2.20648800
-555.06440710,-2.25058700
-554.90440710,-2.25058700
-554.74440710,-2.25058700
-554.58440710,-2.25058700
-554.42440710,-2.25058700
-554.26440710,-2.33893800
-554.10440710,-2.33893800
-553.94440710,-2.33893800
-553.78440710,-2.38303800
-553.62440710,-2.38303800
-553.46440710,-2.38303800
-553.30440711,-2.42713700
-553.14440711,-2.42713700
-552.98440711,-2.42713700
-552.82440711,-2.42713700
-552.66440711,-2.42713700
-552.50440711,-2.42713700
-552.34440711,-2.47123600
-552.18440711,-2.51533600
-552.02440711,-2.51533600
-551.86440711,-2.51533600
-551.70440712,-2.51533600
-551.54440712,-2.51533600
-551.38440712,-2.55958700
-551.22440712,-2.55958700
-551.06440712,-2.55958700
-550.90440712,-2.60368700
-550.74440712,-2.60368700
-550.58440712,-2.60368700
-550.42440712,-2.60368700
-550.26440712,-2.60368700
-550.10440713,-2.60368700
-549.94440713,-2.60368700
-549.78440713,-2.64778600
-549.62440713,-2.69188500
-549.46440713,-2.69188500
-549.30440713,-2.69188500
-549.14440713,-2.69188500
-548.98440713,-2.69188500
-548.82440713,-2.69188500
-548.66440713,-2.69188500
-548.50440713,-2.69188500
-548.34440714,-2.73598400
-548.18440714,-2.73598400
-548.02440714,-2.73598400
-547.86440714,-2.73598400
-547.70440714,-2.73598400
-547.54440714,-2.73598400
-547.38440714,-2.78023600
-547.22440714,-2.78023600
-547.06440714,-2.78023600
-546.90440714,-2.78023600
-546.74440715,-2.78023600
-546.58440715,-2.78023600
-546.42440715,-2.78023600
-546.26440715,-2.78023600
-546.10440715,-2.78023600
-545.94440715,-2.78023600
-545.78440715,-2.78023600
-545.62440715,-2.78023600
-545.46440715,-2.78023600
-545.30440715,-2.78023600
-545.14440716,-2.78023600
-544.98440716,-2.78023600
-544.82440716,-2.78023600
-544.66440716,-2.78023600
-544.50440716,-2.78023600
-544.34440716,-2.78023600
-544.18440716,-2.78023600
-544.02440716,-2.78023600
-543.86440716,-2.78023600
-543.70440716,-2.78023600
-543.54440717,-2.78023600
-543.38440717,-2.78023600
-543.22440717,-2.78023600
-543.06440717,-2.78023600
-542.90440717,-2.78023600
-542.74440717,-2.78023600
-542.58440717,-2.73598400
-542.42440717,-2.73598400
-542.26440717,-2.73598400
-542.10440717,-2.73598400
-541.94440717,-2.73598400
-541.78440718,-2.73598400
-541.62440718,-2.69188500
-541.46440718,-2.73598400
-541.30440718,-2.69188500
-541.14440718,-2.69188500
-540.98440718,-2.69188500
-540.82440718,-2.69188500
-540.66440718,-2.64778600
-540.50440718,-2.69188500
-540.34440718,-2.64778600
-540.18440719,-2.64778600
-540.02440719,-2.60368700
-539.86440719,-2.60368700
-539.70440719,-2.60368700
-539.54440719,-2.60368700
-539.38440719,-2.60368700
-539.22440719,-2.60368700
-539.06440719,-2.60368700
-538.90440719,-2.55958700
-538.74440719,-2.55958700
-538.58440720,-2.55958700
-538.42440720,-2.55958700
-538.26440720,-2.51533600
-538.10440720,-2.51533600
-537.94440720,-2.51533600
-537.78440720,-2.47123600
-537.62440720,-2.47123600
-537.46440720,-2.47123600
-537.30440720,-2.42713700
-537.14440720,-2.42713700
-536.98440720,-2.42713700
-536.82440721,-2.42713700
-536.66440721,-2.38303800
-536.50440721,-2.38303800
-536.34440721,-2.33893800
-536.18440721,-2.33893800
-536.02440721,-2.33893800
-535.86440721,-2.29468700
-535.70440721,-2.29468700
-535.54440721,-2.29468700
-535.38440721,-2.25058700
-535.22440722,-2.25058700
-535.06440722,-2.25058700
-534.90440722,-2.20648800
-534.74440722,-2.20648800
-534.58440722,-2.20648800
-534.42440722,-2.16238900
-534.26440722,-2.16238900
-534.10440722,-2.11829000
-533.94440722,-2.11829000
-533.78440722,-2.07403800
-533.62440723,-2.07403800
-533.46440723,-2.07403800
-533.30440723,-2.02993900
-533.14440723,-2.02993900
-532.98440723,-1.98583900
-532.82440723,-1.98583900
-532.66440723,-1.94174000
-532.50440723,-1.94174000
-532.34440723,-1.89764100
-532.18440723,-1.89764100
-532.02440724,-1.85338900
-531.86440724,-1.85338900
-531.70440724,-1.80929000
-531.54440724,-1.80929000
-531.38440724,-1.76519100
-531.22440724,-1.72109100
-531.06440724,-1.72109100
-530.90440724,-1.72109100
-530.74440724,-1.67699200
-530.58440724,-1.67699200
-530.42440724,-1.63274000
-530.26440725,-1.63274000
-530.10440725,-1.58864100
-529.94440725,-1.54454200
-529.78440725,-1.54454200
-529.62440725,-1.54454200
-529.46440725,-1.50044300
-529.30440725,-1.45634300
-529.14440725,-1.45634300
-528.98440725,-1.41209100
-528.82440725,-1.36799200
-528.66440726,-1.36799200
-528.50440726,-1.36799200
-528.34440726,-1.32389300
-528.18440726,-1.32389300
-528.02440726,-1.27979400
-527.86440726,-1.27979400
-527.70440726,-1.19144300
-527.54440726,-1.19144300
-527.38440726,-1.14734300
-527.22440726,-1.14734300
-527.06440727,-1.10324400
-526.90440727,-1.05914500
-526.74440727,-1.05914500
-526.58440727,-1.01504600
-526.42440727,-1.01504600
-526.26440727,-0.97079380
-526.10440727,-0.92669450
-525.94440727,-0.92669450
-525.78440727,-0.88259530
-525.62440727,-0.83849600
-525.46440727,-0.83849600
-525.30440728,-0.79439680
-525.14440728,-0.79439680
-524.98440728,-0.75014500
-524.82440728,-0.70604570
-524.66440728,-0.70604570
-524.50440728,-0.66194650
-524.34440728,-0.61784720
-524.18440728,-0.61784720
-524.02440728,-0.57374800
-523.86440728,-0.57374800
-523.70440729,-0.48539690
-523.54440729,-0.48539690
-523.38440729,-0.44129770
-523.22440729,-0.44129770
-523.06440729,-0.39719840
-522.90440729,-0.39719840
-522.74440729,-0.35309920
-522.58440729,-0.30884730
-522.42440729,-0.30884730
-522.26440729,-0.26474810
-522.10440730,-0.22064880
-521.94440730,-0.22064880
-521.78440730,-0.17654960
-521.62440730,-0.13245030
-521.46440730,-0.13245030
-521.30440730,-0.08835109
-521.14440730,-0.04425184
-520.98440730,-0.04425184
-520.82440730,0.04394665
-520.66440730,0.04394665
-520.50440731,0.04394665
-520.34440731,0.08819849
-520.18440731,0.13229770
-520.02440731,0.13229770
-519.86440731,0.17639700
-519.70440731,0.22049620
-519.54440731,0.22049620
-519.38440731,0.26459550
-519.22440731,0.30884730
-519.06440731,0.30884730
-518.90440731,0.35294650
-518.74440732,0.39704580
-518.58440732,0.39704580
-518.42440732,0.44114510
-518.26440732,0.48524430
-518.10440732,0.52949610
-517.94440732,0.57359540
-517.78440732,0.57359540
-517.62440732,0.61769460
-517.46440732,0.61769460
-517.30440732,0.66179390
-517.14440733,0.66179390
-516.98440733,0.75014500
-516.82440733,0.75014500
-516.66440733,0.75014500
-516.50440733,0.79424420
-516.34440733,0.83834340
-516.18440733,0.83834340
-516.02440733,0.88244270
-515.86440733,0.92654190
-515.70440733,0.92654190
-515.54440734,0.97079380
-515.38440734,1.01489300
-515.22440734,1.05899200
-515.06440734,1.10309100
-514.90440734,1.10309100
-514.74440734,1.14719100
-514.58440734,1.14719100
-514.42440734,1.19144300
-514.26440734,1.19144300
-514.10440734,1.23554200
-513.94440734,1.27964100
-513.78440735,1.27964100
-513.62440735,1.32374000
-513.46440735,1.36784000
-513.30440735,1.36784000
-513.14440735,1.41209100
-512.98440735,1.41209100
-512.82440735,1.45619100
-512.66440735,1.45619100
-512.50440735,1.50029000
-512.34440735,1.50029000
-512.18440736,1.54438900
-512.02440736,1.58848800
-511.86440736,1.63274000
-511.70440736,1.63274000
-511.54440736,1.67683900
-511.38440736,1.67683900
-511.22440736,1.72093900
-511.06440736,1.72093900
-510.90440736,1.76503800
-510.74440736,1.80913700
-510.58440737,1.80913700
-510.42440737,1.85338900
-510.26440737,1.85338900
-510.10440737,1.85338900
-509.94440737,1.89748800
-509.78440737,1.94158800
-509.62440737,1.94158800
-509.46440737,1.98568700
-509.30440737,1.98568700
-509.14440737,1.98568700
-508.98440738,2.02978600
-508.82440738,2.07403800
-508.66440738,2.11813700
-508.50440738,2.11813700
-508.34440738,2.11813700
-508.18440738,2.16223600
-508.02440738,2.16223600
-507.86440738,2.20633600
-507.70440738,2.20633600
-507.54440738,2.25043500
-507.38440738,2.25043500
-507.22440739,2.25043500
-507.06440739,2.29468700
-506.90440739,2.33878600
-506.74440739,2.33878600
-506.58440739,2.33878600
-506.42440739,2.38288500
-506.26440739,2.42698500
-506.10440739,2.42698500
-505.94440739,2.42698500
-505.78440739,2.47108400
-505.62440740,2.47108400
-505.46440740,2.51533600
-505.30440740,2.51533600
-505.14440740,2.51533600
-504.98440740,2.55943500
-504.82440740,2.55943500
-504.66440740,2.55943500
-504.50440740,2.60353400
-504.34440740,2.60353400
-504.18440740,2.60353400
-504.02440741,2.60353400
-503.86440741,2.64763300
-503.70440741,2.69188500
-503.54440741,2.69188500
-503.38440741,2.69188500
-503.22440741,2.69188500
-503.06440741,2.73598400
-502.90440741,2.73598400
-502.74440741,2.73598400
-502.58440741,2.73598400
-502.42440741,2.78008400
-502.26440742,2.78008400
-502.10440742,2.78008400
-501.94440742,2.82418300
-501.78440742,2.82418300
-501.62440742,2.82418300
-501.46440742,2.86828200
-501.30440742,2.86828200
-501.14440742,2.86828200
-500.98440742,2.86828200
-500.82440742,2.86828200
-500.66440743,2.86828200
-500.50440743,2.86828200
-500.34440743,2.91253400
-500.18440743,2.91253400
-500.02440743,2.91253400
-499.86440743,2.95663300
-499.70440743,2.95663300
-499.54440743,2.95663300
-499.38440743,2.95663300
-499.22440743,2.95663300
-499.06440744,2.95663300
-498.90440744,2.95663300
-498.74440744,3.00073200
-498.58440744,2.95663300
-498.42440744,3.00073200
-498.26440744,3.00073200
-498.10440744,3.04483200
-497.94440744,3.00073200
-497.78440744,3.04483200
-497.62440744,3.04483200
-497.46440745,3.04483200
-497.30440745,3.04483200
-497.14440745,3.04483200
-496.98440745,3.04483200
-496.82440745,3.04483200
-496.66440745,3.04483200
-496.50440745,3.04483200
-496.34440745,3.04483200
-496.18440745,3.04483200
-496.02440745,3.04483200
-495.86440745,3.04483200
-495.70440746,3.04483200
-495.54440746,3.04483200
-495.38440746,3.04483200
-495.22440746,3.04483200
-495.06440746,3.04483200
-494.90440746,3.04483200
-494.74440746,3.04483200
-494.58440746,3.04483200
-494.42440746,3.04483200
-494.26440746,3.04483200
-494.10440747,3.04483200
-493.94440747,3.04483200
-493.78440747,3.04483200
-493.62440747,3.00073200
-493.46440747,3.00073200
-493.30440747,3.04483200
-493.14440747,3.00073200
-492.98440747,3.04483200
-492.82440747,3.00073200
-492.66440747,3.00073200
-492.50440748,2.95663300
-492.34440748,2.95663300
-492.18440748,2.95663300
-492.02440748,2.95663300
-491.86440748,2.95663300
-491.70440748,2.95663300
-491.54440748,2.95663300
-491.38440748,2.91253400
-491.22440748,2.91253400
-491.06440748,2.91253400
-490.90440749,2.91253400
-490.74440749,2.91253400
-490.58440749,2.86828200
-490.42440749,2.86828200
-490.26440749,2.86828200
-490.10440749,2.86828200
-489.94440749,2.86828200
-489.78440749,2.86828200
-489.62440749,2.82418300
-489.46440749,2.82418300
-489.30440749,2.82418300
-489.14440750,2.78008400
-488.98440750,2.78008400
-488.82440750,2.78008400
-488.66440750,2.73598400
-488.50440750,2.73598400
-488.34440750,2.73598400
-488.18440750,2.69188500
-488.02440750,2.69188500
-487.86440750,2.69188500
-487.70440750,2.69188500
-487.54440751,2.69188500
-487.38440751,2.69188500
-487.22440751,2.60353400
-487.06440751,2.60353400
-486.90440751,2.60353400
-486.74440751,2.55943500
-486.58440751,2.55943500
-486.42440751,2.55943500
-486.26440751,2.51533600
-486.10440751,2.51533600
-485.94440752,2.51533600
-485.78440752,2.51533600
-485.62440752,2.47108400
-485.46440752,2.42698500
-485.30440752,2.42698500
-485.14440752,2.42698500
-484.98440752,2.38288500
-484.82440752,2.38288500
-484.66440752,2.33878600
-484.50440752,2.33878600
-484.34440752,2.33878600
-484.18440753,2.29468700
-484.02440753,2.25043500
-483.86440753,2.25043500
-483.70440753,2.25043500
-483.54440753,2.20633600
-483.38440753,2.20633600
-483.22440753,2.16223600
-483.06440753,2.16223600
-482.90440753,2.11813700
-482.74440753,2.11813700
-482.58440754,2.07403800
-482.42440754,2.07403800
-482.26440754,2.02978600
-482.10440754,1.98568700
-481.94440754,1.98568700
-481.78440754,1.98568700
-481.62440754,1.98568700
-481.46440754,1.94158800
-481.30440754,1.89748800
-481.14440754,1.89748800
-480.98440755,1.85338900
-480.82440755,1.85338900
-480.66440755,1.80913700
-480.50440755,1.80913700
-480.34440755,1.76503800
-480.18440755,1.72093900
-480.02440755,1.67683900
-479.86440755,1.67683900
-479.70440755,1.63274000
-479.54440755,1.63274000
-479.38440756,1.63274000
-479.22440756,1.54438900
-479.06440756,1.54438900
-478.90440756,1.50029000
-478.74440756,1.50029000
-478.58440756,1.45619100
-478.42440756,1.45619100
-478.26440756,1.41209100
-478.10440756,1.36784000
-477.94440756,1.36784000
-477.78440756,1.32374000
-477.62440757,1.32374000
-477.46440757,1.27964100
-477.30440757,1.27964100
-477.14440757,1.23554200
-476.98440757,1.19144300
-476.82440757,1.19144300
-476.66440757,1.10309100
-476.50440757,1.10309100
-476.34440757,1.10309100
-476.18440757,1.10309100
-476.02440758,1.01489300
-475.86440758,1.01489300
-475.70440758,0.97079380
-475.54440758,0.92654190
-475.38440758,0.92654190
-475.22440758,0.88244270
-475.06440758,0.83834340
-474.90440758,0.83834340
-474.74440758,0.79424420
-474.58440758,0.75014500
-474.42440759,0.75014500
-474.26440759,0.75014500
-474.10440759,0.66179390
-473.94440759,0.66179390
-473.78440759,0.61769460
-473.62440759,0.57359540
-473.46440759,0.57359540
-473.30440759,0.57359540
-473.14440759,0.48524430
-472.98440759,0.44114510
-472.82440759,0.44114510
-472.66440760,0.39704580
-472.50440760,0.39704580
-472.34440760,0.39704580
-472.18440760,0.30884730
-472.02440760,0.30884730
-471.86440760,0.26459550
-471.70440760,0.22049620
-471.54440760,0.22049620
-471.38440760,0.17639700
-471.22440760,0.13229770
-471.06440761,0.08819849
-470.90440761,0.08819849
-470.74440761,0.04394665
-470.58440761,0.04394665
-470.42440761,-0.00015259
-470.26440761,-0.04425184
-470.10440761,-0.04425184
-469.94440761,-0.08835109
-469.78440761,-0.13245030
-469.62440761,-0.13245030
-469.46440762,-0.17654960
-469.30440762,-0.22064880
-469.14440762,-0.22064880
-468.98440762,-0.26474810
-468.82440762,-0.30884730
-468.66440762,-0.30884730
-468.50440762,-0.35309920
-468.34440762,-0.39719840
-468.18440762,-0.39719840
-468.02440762,-0.44129770
-467.86440763,-0.48539690
-467.70440763,-0.48539690
-467.54440763,-0.52949610
-467.38440763,-0.57374800
-467.22440763,-0.57374800
-467.06440763,-0.61784720
-466.90440763,-0.66194650
-466.74440763,-0.66194650
-466.58440763,-0.66194650
-466.42440763,-0.70604570
-466.26440763,-0.75014500
-466.10440764,-0.79439680
-465.94440764,-0.83849600
-465.78440764,-0.83849600
-465.62440764,-0.83849600
-465.46440764,-0.92669450
-465.30440764,-0.92669450
-465.14440764,-0.92669450
-464.98440764,-0.97079380
-464.82440764,-1.01504600
-464.66440764,-1.01504600
-464.50440765,-1.05914500
-464.34440765,-1.10324400
-464.18440765,-1.10324400
-464.02440765,-1.14734300
-463.86440765,-1.14734300
-463.70440765,-1.19144300
-463.54440765,-1.19144300
-463.38440765,-1.23569400
-463.22440765,-1.27979400
-463.06440765,-1.32389300
-462.90440766,-1.32389300
-462.74440766,-1.36799200
-462.58440766,-1.36799200
-462.42440766,-1.41209100
-462.26440766,-1.41209100
-462.10440766,-1.45634300
-461.94440766,-1.50044300
-461.78440766,-1.50044300
-461.62440766,-1.54454200
-461.46440766,-1.54454200
-461.30440766,-1.54454200
-461.14440767,-1.58864100
-460.98440767,-1.63274000
-460.82440767,-1.63274000
-460.66440767,-1.67699200
-460.50440767,-1.72109100
-460.34440767,-1.72109100
-460.18440767,-1.72109100
-460.02440767,-1.76519100
-459.86440767,-1.76519100
-459.70440767,-1.80929000
-459.54440768,-1.80929000
-459.38440768,-1.85338900
-459.22440768,-1.89764100
-459.06440768,-1.89764100
-458.90440768,-1.89764100
-458.74440768,-1.94174000
-458.58440768,-1.94174000
-458.42440768,-1.98583900
-458.26440768,-1.98583900
-458.10440768,-2.02993900
-457.94440769,-2.02993900
-457.78440769,-2.07403800
-457.62440769,-2.07403800
-457.46440769,-2.07403800
-457.30440769,-2.07403800
-457.14440769,-2.11829000
-456.98440769,-2.16238900
-456.82440769,-2.16238900
-456.66440769,-2.20648800
-456.50440769,-2.20648800
-456.34440770,-2.20648800
