Время,Канал A
(uс),(В)

-607.35997242,1.72093900
-607.19997242,1.67683900
-607.03997242,1.63274000
-606.87997242,1.63274000
-606.71997242,1.58848800
-606.55997243,1.54438900
-606.39997243,1.50029000
-606.23997243,1.45619100
-606.07997243,1.41209100
-605.91997243,1.36784000
-605.75997243,1.32374000
-605.59997243,1.27964100
-605.43997243,1.23554200
-605.27997243,1.14719100
-605.11997243,1.10309100
-604.95997243,1.05899200
-604.79997244,0.92654190
-604.63997244,0.92654190
-604.47997244,0.83834340
-604.31997244,0.75014500
-604.15997244,0.70589310
-603.99997244,0.61769460
-603.83997244,0.57359540
-603.67997244,0.48524430
-603.51997244,0.39704580
-603.35997244,0.30884730
-603.19997245,0.26459550
-603.03997245,0.13229770
-602.87997245,0.08819849
-602.71997245,0.04394665
-602.55997245,-0.04425184
-602.39997245,-0.08835109
-602.23997245,-0.17654960
-602.07997245,-0.26474810
-601.91997245,-0.30884730
-601.75997245,-0.35309920
-601.59997246,-0.44129770
-601.43997246,-0.48539690
-601.27997246,-0.57374800
-601.11997246,-0.61784720
-600.95997246,-0.66194650
-600.79997246,-0.70604570
-600.63997246,-0.75014500
-600.47997246,-0.79439680
-600.31997246,-0.83849600
-600.15997246,-0.83849600
-599.99997247,-0.92669450
-599.83997247,-0.97079380
-599.67997247,-1.01504600
-599.51997247,-1.01504600
-599.35997247,-1.01504600
-599.19997247,-1.05914500
-599.03997247,-1.10324400
-598.87997247,-1.14734300
-598.71997247,-1.14734300
-598.55997247,-1.14734300
-598.39997247,-1.14734300
-598.23997248,-1.14734300
-598.07997248,-1.14734300
-597.91997248,-1.14734300
-597.75997248,-1.14734300
-597.59997248,-1.14734300
-597.43997248,-1.14734300
-597.27997248,-1.10324400
-597.11997248,-1.10324400
-596.95997248,-1.10324400
-596.79997248,-1.05914500
-596.63997249,-1.01504600
-596.47997249,-1.01504600
-596.31997249,-0.97079380
-596.15997249,-0.97079380
-595.99997249,-0.92669450
-595.83997249,-0.88259530
-595.67997249,-0.83849600
-595.51997249,-0.83849600
-595.35997249,-0.75014500
-595.19997249,-0.75014500
-595.03997250,-0.70604570
-594.87997250,-0.66194650
-594.71997250,-0.61784720
-594.55997250,-0.57374800
-594.39997250,-0.48539690
-594.23997250,-0.44129770
-594.07997250,-0.39719840
-593.91997250,-0.35309920
-593.75997250,-0.30884730
-593.59997250,-0.22064880
-593.43997250,-0.17654960
-593.27997251,-0.13245030
-593.11997251,-0.08835109
-592.95997251,-0.04425184
-592.79997251,0.04394665
-592.63997251,0.04394665
-592.47997251,0.13229770
-592.31997251,0.13229770
-592.15997251,0.22049620
-591.99997251,0.26459550
-591.83997251,0.30884730
-591.67997252,0.39704580
-591.51997252,0.39704580
-591.35997252,0.44114510
-591.19997252,0.52949610
-591.03997252,0.57359540
-590.87997252,0.57359540
-590.71997252,0.66179390
-590.55997252,0.66179390
-590.39997252,0.70589310
-590.23997252,0.75014500
-590.07997253,0.75014500
-589.91997253,0.79424420
-589.75997253,0.83834340
-589.59997253,0.83834340
-589.43997253,0.92654190
-589.27997253,0.92654190
-589.11997253,0.97079380
-588.95997253,0.97079380
-588.79997253,1.01489300
-588.63997253,1.01489300
-588.47997254,1.01489300
-588.31997254,1.01489300
-588.15997254,1.05899200
-587.99997254,1.01489300
-587.83997254,1.01489300
-587.67997254,1.05899200
-587.51997254,1.01489300
-587.35997254,1.05899200
-587.19997254,1.05899200
-587.03997254,1.01489300
-586.87997254,1.01489300
-586.71997255,0.97079380
-586.55997255,0.97079380
-586.39997255,0.97079380
-586.23997255,0.92654190
-586.07997255,0.92654190
-585.91997255,0.88244270
-585.75997255,0.83834340
-585.59997255,0.79424420
-585.43997255,0.79424420
-585.27997255,0.75014500
-585.11997256,0.75014500
-584.95997256,0.70589310
-584.79997256,0.66179390
-584.63997256,0.57359540
-584.47997256,0.57359540
-584.31997256,0.52949610
-584.15997256,0.48524430
-583.99997256,0.44114510
-583.83997256,0.39704580
-583.67997256,0.35294650
-583.51997257,0.30884730
-583.35997257,0.22049620
-583.19997257,0.17639700
-583.03997257,0.13229770
-582.87997257,0.08819849
-582.71997257,0.04394665
-582.55997257,-0.00015259
-582.39997257,-0.04425184
-582.23997257,-0.13245030
-582.07997257,-0.13245030
-581.91997257,-0.22064880
-581.75997258,-0.26474810
-581.59997258,-0.30884730
-581.43997258,-0.35309920
-581.27997258,-0.39719840
-581.11997258,-0.48539690
-580.95997258,-0.52949610
-580.79997258,-0.57374800
-580.63997258,-0.61784720
-580.47997258,-0.66194650
-580.31997258,-0.66194650
-580.15997259,-0.75014500
-579.99997259,-0.79439680
-579.83997259,-0.83849600
-579.67997259,-0.83849600
-579.51997259,-0.88259530
-579.35997259,-0.92669450
-579.19997259,-0.97079380
-579.03997259,-0.97079380
-578.87997259,-1.01504600
-578.71997259,-1.01504600
-578.55997260,-1.05914500
-578.39997260,-1.10324400
-578.23997260,-1.10324400
-578.07997260,-1.10324400
-577.91997260,-1.10324400
-577.75997260,-1.14734300
-577.59997260,-1.14734300
-577.43997260,-1.14734300
-577.27997260,-1.14734300
-577.11997260,-1.14734300
-576.95997261,-1.10324400
-576.79997261,-1.10324400
-576.63997261,-1.10324400
-576.47997261,-1.10324400
-576.31997261,-1.05914500
-576.15997261,-1.01504600
-575.99997261,-1.01504600
-575.83997261,-1.01504600
-575.67997261,-0.97079380
-575.51997261,-0.92669450
-575.35997261,-0.88259530
-575.19997262,-0.83849600
-575.03997262,-0.79439680
-574.87997262,-0.75014500
-574.71997262,-0.70604570
-574.55997262,-0.66194650
-574.39997262,-0.61784720
-574.23997262,-0.57374800
-574.07997262,-0.48539690
-573.91997262,-0.44129770
-573.75997262,-0.39719840
-573.59997263,-0.30884730
-573.43997263,-0.26474810
-573.27997263,-0.17654960
-573.11997263,-0.13245030
-572.95997263,-0.04425184
-572.79997263,0.04394665
-572.63997263,0.04394665
-572.47997263,0.13229770
-572.31997263,0.22049620
-572.15997263,0.30884730
-571.99997264,0.35294650
-571.83997264,0.44114510
-571.67997264,0.52949610
-571.51997264,0.57359540
-571.35997264,0.66179390
-571.19997264,0.75014500
-571.03997264,0.79424420
-570.87997264,0.83834340
-570.71997264,0.92654190
-570.55997264,0.97079380
-570.39997264,1.10309100
-570.23997265,1.10309100
-570.07997265,1.19144300
-569.91997265,1.23554200
-569.75997265,1.27964100
-569.59997265,1.32374000
-569.43997265,1.36784000
-569.27997265,1.45619100
-569.11997265,1.45619100
-568.95997265,1.50029000
-568.79997265,1.54438900
-568.63997266,1.58848800
-568.47997266,1.63274000
-568.31997266,1.63274000
-568.15997266,1.67683900
-567.99997266,1.67683900
-567.83997266,1.72093900
-567.67997266,1.72093900
-567.51997266,1.72093900
-567.35997266,1.72093900
-567.19997266,1.72093900
-567.03997267,1.72093900
-566.87997267,1.72093900
-566.71997267,1.67683900
-566.55997267,1.67683900
-566.39997267,1.63274000
-566.23997267,1.58848800
-566.07997267,1.54438900
-565.91997267,1.54438900
-565.75997267,1.50029000
-565.59997267,1.45619100
-565.43997268,1.41209100
-565.27997268,1.36784000
-565.11997268,1.27964100
-564.95997268,1.23554200
-564.79997268,1.14719100
-564.63997268,1.10309100
-564.47997268,1.01489300
-564.31997268,0.92654190
-564.15997268,0.83834340
-563.99997268,0.79424420
-563.83997268,0.70589310
-563.67997269,0.57359540
-563.51997269,0.48524430
-563.35997269,0.39704580
-563.19997269,0.30884730
-563.03997269,0.22049620
-562.87997269,0.13229770
-562.71997269,0.04394665
-562.55997269,-0.08835109
-562.39997269,-0.13245030
-562.23997269,-0.26474810
-562.07997270,-0.35309920
-561.91997270,-0.48539690
-561.75997270,-0.57374800
-561.59997270,-0.66194650
-561.43997270,-0.75014500
-561.27997270,-0.88259530
-561.11997270,-0.97079380
-560.95997270,-1.05914500
-560.79997270,-1.14734300
-560.63997270,-1.27979400
-560.47997271,-1.36799200
-560.31997271,-1.45634300
-560.15997271,-1.54454200
-559.99997271,-1.58864100
-559.83997271,-1.67699200
-559.67997271,-1.72109100
-559.51997271,-1.80929000
-559.35997271,-1.85338900
-559.19997271,-1.89764100
-559.03997271,-1.98583900
-558.87997271,-2.02993900
-558.71997272,-2.07403800
-558.55997272,-2.11829000
-558.39997272,-2.16238900
-558.23997272,-2.16238900
-558.07997272,-2.20648800
-557.91997272,-2.20648800
-557.75997272,-2.25058700
-557.59997272,-2.25058700
-557.43997272,-2.25058700
-557.27997272,-2.25058700
-557.11997273,-2.25058700
-556.95997273,-2.20648800
-556.79997273,-2.20648800
-556.63997273,-2.16238900
-556.47997273,-2.11829000
-556.31997273,-2.07403800
-556.15997273,-2.07403800
-555.99997273,-1.98583900
-555.83997273,-1.94174000
-555.67997273,-1.85338900
-555.51997274,-1.80929000
-555.35997274,-1.72109100
-555.19997274,-1.67699200
-555.03997274,-1.54454200
-554.87997274,-1.50044300
-554.71997274,-1.41209100
-554.55997274,-1.32389300
-554.39997274,-1.19144300
-554.23997274,-1.10324400
-554.07997274,-0.97079380
-553.91997275,-0.83849600
-553.75997275,-0.75014500
-553.59997275,-0.61784720
-553.43997275,-0.48539690
-553.27997275,-0.39719840
-553.11997275,-0.26474810
-552.95997275,-0.13245030
-552.79997275,-0.04425184
-552.63997275,0.08819849
-552.47997275,0.22049620
-552.31997275,0.39704580
-552.15997276,0.48524430
-551.99997276,0.61769460
-551.83997276,0.75014500
-551.67997276,0.88244270
-551.51997276,1.01489300
-551.35997276,1.14719100
-551.19997276,1.27964100
-551.03997276,1.36784000
-550.87997276,1.50029000
-550.71997276,1.63274000
-550.55997277,1.76503800
-550.39997277,1.85338900
-550.23997277,1.94158800
-550.07997277,2.02978600
-549.91997277,2.16223600
-549.75997277,2.20633600
-549.59997277,2.25043500
-549.43997277,2.38288500
-549.27997277,2.47108400
-549.11997277,2.51533600
-548.95997278,2.55943500
-548.79997278,2.60353400
-548.63997278,2.69188500
-548.47997278,2.73598400
-548.31997278,2.73598400
-548.15997278,2.78008400
-547.99997278,2.78008400
-547.83997278,2.82418300
-547.67997278,2.82418300
-547.51997278,2.82418300
-547.35997278,2.82418300
-547.19997279,2.78008400
-547.03997279,2.78008400
-546.87997279,2.73598400
-546.71997279,2.69188500
-546.55997279,2.69188500
-546.39997279,2.60353400
-546.23997279,2.55943500
-546.07997279,2.51533600
-545.91997279,2.42698500
-545.75997279,2.33878600
-545.59997280,2.29468700
-545.43997280,2.16223600
-545.27997280,2.11813700
-545.11997280,1.98568700
-544.95997280,1.89748800
-544.79997280,1.80913700
-544.63997280,1.67683900
-544.47997280,1.54438900
-544.31997280,1.41209100
-544.15997280,1.27964100
-543.99997281,1.14719100
-543.83997281,1.05899200
-543.67997281,0.88244270
-543.51997281,0.75014500
-543.35997281,0.61769460
-543.19997281,0.44114510
-543.03997281,0.30884730
-542.87997281,0.17639700
-542.71997281,0.04394665
-542.55997281,-0.13245030
-542.39997282,-0.26474810
-542.23997282,-0.44129770
-542.07997282,-0.57374800
-541.91997282,-0.66194650
-541.75997282,-0.83849600
-541.59997282,-1.01504600
-541.43997282,-1.10324400
-541.27997282,-1.27979400
-541.11997282,-1.41209100
-540.95997282,-1.54454200
-540.79997282,-1.67699200
-540.63997283,-1.72109100
-540.47997283,-1.89764100
-540.31997283,-1.98583900
-540.15997283,-2.11829000
-539.99997283,-2.20648800
-539.83997283,-2.29468700
-539.67997283,-2.38303800
-539.51997283,-2.47123600
-539.35997283,-2.55958700
-539.19997283,-2.60368700
-539.03997284,-2.69188500
-538.87997284,-2.73598400
-538.71997284,-2.78023600
-538.55997284,-2.82433600
-538.39997284,-2.86843500
-538.23997284,-2.91253400
-538.07997284,-2.95678600
-537.91997284,-2.95678600
-537.75997284,-2.95678600
-537.59997284,-2.91253400
-537.43997285,-2.91253400
-537.27997285,-2.91253400
-537.11997285,-2.86843500
-536.95997285,-2.86843500
-536.79997285,-2.78023600
-536.63997285,-2.78023600
-536.47997285,-2.69188500
-536.31997285,-2.64778600
-536.15997285,-2.55958700
-535.99997285,-2.51533600
-535.83997286,-2.42713700
-535.67997286,-2.33893800
-535.51997286,-2.25058700
-535.35997286,-2.16238900
-535.19997286,-2.02993900
-535.03997286,-1.94174000
-534.87997286,-1.80929000
-534.71997286,-1.67699200
-534.55997286,-1.54454200
-534.39997286,-1.45634300
-534.23997286,-1.32389300
-534.07997287,-1.19144300
-533.91997287,-1.01504600
-533.75997287,-0.92669450
-533.59997287,-0.75014500
-533.43997287,-0.61784720
-533.27997287,-0.44129770
-533.11997287,-0.30884730
-532.95997287,-0.17654960
-532.79997287,-0.00015259
-532.63997287,0.08819849
-532.47997288,0.26459550
-532.31997288,0.39704580
-532.15997288,0.57359540
-531.99997288,0.75014500
-531.83997288,0.83834340
-531.67997288,1.01489300
-531.51997288,1.10309100
-531.35997288,1.27964100
-531.19997288,1.41209100
-531.03997288,1.50029000
-530.87997289,1.63274000
-530.71997289,1.76503800
-530.55997289,1.85338900
-530.39997289,1.98568700
-530.23997289,2.07403800
-530.07997289,2.16223600
-529.91997289,2.25043500
-529.75997289,2.33878600
-529.59997289,2.42698500
-529.43997289,2.51533600
-529.27997289,2.55943500
-529.11997290,2.60353400
-528.95997290,2.69188500
-528.79997290,2.69188500
-528.63997290,2.73598400
-528.47997290,2.78008400
-528.31997290,2.78008400
-528.15997290,2.82418300
-527.99997290,2.86828200
-527.83997290,2.86828200
-527.67997290,2.86828200
-527.51997291,2.78008400
-527.35997291,2.78008400
-527.19997291,2.78008400
-527.03997291,2.73598400
-526.87997291,2.69188500
-526.71997291,2.64763300
-526.55997291,2.60353400
-526.39997291,2.51533600
-526.23997291,2.51533600
-526.07997291,2.42698500
-525.91997292,2.33878600
-525.75997292,2.25043500
-525.59997292,2.16223600
-525.43997292,2.07403800
-525.27997292,1.98568700
-525.11997292,1.89748800
-524.95997292,1.76503800
-524.79997292,1.67683900
-524.63997292,1.54438900
-524.47997292,1.45619100
-524.31997293,1.32374000
-524.15997293,1.19144300
-523.99997293,1.10309100
-523.83997293,0.92654190
-523.67997293,0.79424420
-523.51997293,0.70589310
-523.35997293,0.57359540
-523.19997293,0.39704580
-523.03997293,0.30884730
-522.87997293,0.13229770
-522.71997293,0.04394665
-522.55997294,-0.08835109
-522.39997294,-0.26474810
-522.23997294,-0.35309920
-522.07997294,-0.48539690
-521.91997294,-0.61784720
-521.75997294,-0.75014500
-521.59997294,-0.83849600
-521.43997294,-0.97079380
-521.27997294,-1.05914500
-521.11997294,-1.19144300
-520.95997295,-1.27979400
-520.79997295,-1.36799200
-520.63997295,-1.45634300
-520.47997295,-1.54454200
-520.31997295,-1.63274000
-520.15997295,-1.72109100
-519.99997295,-1.80929000
-519.83997295,-1.85338900
-519.67997295,-1.94174000
-519.51997295,-1.98583900
-519.35997296,-2.07403800
-519.19997296,-2.07403800
-519.03997296,-2.16238900
-518.87997296,-2.16238900
-518.71997296,-2.20648800
-518.55997296,-2.25058700
-518.39997296,-2.25058700
-518.23997296,-2.25058700
-518.07997296,-2.25058700
-517.91997296,-2.25058700
-517.75997296,-2.25058700
-517.59997297,-2.25058700
-517.43997297,-2.25058700
-517.27997297,-2.20648800
-517.11997297,-2.20648800
-516.95997297,-2.16238900
-516.79997297,-2.11829000
-516.63997297,-2.07403800
-516.47997297,-2.02993900
-516.31997297,-1.98583900
-516.15997297,-1.89764100
-515.99997298,-1.85338900
-515.83997298,-1.76519100
-515.67997298,-1.72109100
-515.51997298,-1.63274000
-515.35997298,-1.54454200
-515.19997298,-1.50044300
-515.03997298,-1.36799200
-514.87997298,-1.27979400
-514.71997298,-1.19144300
-514.55997298,-1.10324400
-514.39997299,-1.01504600
-514.23997299,-0.92669450
-514.07997299,-0.83849600
-513.91997299,-0.70604570
-513.75997299,-0.61784720
-513.59997299,-0.48539690
-513.43997299,-0.44129770
-513.27997299,-0.30884730
-513.11997299,-0.22064880
-512.95997299,-0.08835109
-512.79997300,-0.00015259
-512.63997300,0.08819849
-512.47997300,0.22049620
-512.31997300,0.30884730
-512.15997300,0.39704580
-511.99997300,0.48524430
-511.83997300,0.57359540
-511.67997300,0.66179390
-511.51997300,0.75014500
-511.35997300,0.83834340
-511.19997300,0.92654190
-511.03997301,1.01489300
-510.87997301,1.05899200
-510.71997301,1.14719100
-510.55997301,1.23554200
-510.39997301,1.27964100
-510.23997301,1.32374000
-510.07997301,1.41209100
-509.91997301,1.45619100
-509.75997301,1.50029000
-509.59997301,1.54438900
-509.43997302,1.54438900
-509.27997302,1.63274000
-509.11997302,1.63274000
-508.95997302,1.67683900
-508.79997302,1.72093900
-508.63997302,1.72093900
-508.47997302,1.72093900
-508.31997302,1.72093900
-508.15997302,1.76503800
-507.99997302,1.76503800
-507.83997303,1.72093900
-507.67997303,1.72093900
-507.51997303,1.72093900
-507.35997303,1.72093900
-507.19997303,1.63274000
-507.03997303,1.63274000
-506.87997303,1.63274000
-506.71997303,1.58848800
-506.55997303,1.54438900
-506.39997303,1.50029000
-506.23997303,1.45619100
-506.07997304,1.45619100
-505.91997304,1.36784000
-505.75997304,1.32374000
-505.59997304,1.27964100
-505.43997304,1.19144300
-505.27997304,1.14719100
-505.11997304,1.10309100
-504.95997304,1.01489300
-504.79997304,0.97079380
-504.63997304,0.92654190
-504.47997305,0.83834340
-504.31997305,0.75014500
-504.15997305,0.66179390
-503.99997305,0.61769460
-503.83997305,0.52949610
-503.67997305,0.48524430
-503.51997305,0.39704580
-503.35997305,0.30884730
-503.19997305,0.26459550
-503.03997305,0.17639700
-502.87997306,0.08819849
-502.71997306,0.04394665
-502.55997306,-0.04425184
-502.39997306,-0.13245030
-502.23997306,-0.13245030
-502.07997306,-0.26474810
-501.91997306,-0.30884730
-501.75997306,-0.35309920
-501.59997306,-0.44129770
-501.43997306,-0.48539690
-501.27997307,-0.57374800
-501.11997307,-0.61784720
-500.95997307,-0.66194650
-500.79997307,-0.70604570
-500.63997307,-0.75014500
-500.47997307,-0.79439680
-500.31997307,-0.83849600
-500.15997307,-0.88259530
-499.99997307,-0.92669450
-499.83997307,-0.97079380
-499.67997307,-1.01504600
-499.51997308,-1.01504600
-499.35997308,-1.01504600
-499.19997308,-1.05914500
-499.03997308,-1.10324400
-498.87997308,-1.10324400
-498.71997308,-1.14734300
-498.55997308,-1.14734300
-498.39997308,-1.14734300
-498.23997308,-1.14734300
-498.07997308,-1.14734300
-497.91997309,-1.14734300
-497.75997309,-1.14734300
-497.59997309,-1.14734300
-497.43997309,-1.14734300
-497.27997309,-1.10324400
-497.11997309,-1.10324400
-496.95997309,-1.10324400
-496.79997309,-1.05914500
-496.63997309,-1.01504600
-496.47997309,-1.01504600
-496.31997310,-1.01504600
-496.15997310,-0.92669450
-495.99997310,-0.92669450
-495.83997310,-0.88259530
-495.67997310,-0.83849600
-495.51997310,-0.79439680
-495.35997310,-0.79439680
-495.19997310,-0.75014500
-495.03997310,-0.66194650
-494.87997310,-0.66194650
-494.71997310,-0.61784720
-494.55997311,-0.57374800
-494.39997311,-0.48539690
-494.23997311,-0.44129770
-494.07997311,-0.39719840
-493.91997311,-0.30884730
-493.75997311,-0.30884730
-493.59997311,-0.22064880
-493.43997311,-0.17654960
-493.27997311,-0.13245030
-493.11997311,-0.08835109
-492.95997312,-0.04425184
-492.79997312,0.04394665
-492.63997312,0.04394665
-492.47997312,0.08819849
-492.31997312,0.13229770
-492.15997312,0.22049620
-491.99997312,0.26459550
-491.83997312,0.30884730
-491.67997312,0.39704580
-491.51997312,0.39704580
-491.35997313,0.48524430
-491.19997313,0.52949610
-491.03997313,0.57359540
-490.87997313,0.57359540
-490.71997313,0.61769460
-490.55997313,0.70589310
-490.39997313,0.75014500
-490.23997313,0.75014500
-490.07997313,0.75014500
-489.91997313,0.79424420
-489.75997314,0.83834340
-489.59997314,0.88244270
-489.43997314,0.92654190
-489.27997314,0.92654190
-489.11997314,0.92654190
-488.95997314,0.97079380
-488.79997314,1.01489300
-488.63997314,0.97079380
-488.47997314,1.01489300
-488.31997314,1.01489300
-488.15997314,1.01489300
-487.99997315,1.01489300
-487.83997315,1.05899200
-487.67997315,1.01489300
-487.51997315,1.01489300
-487.35997315,1.01489300
-487.19997315,1.01489300
-487.03997315,1.01489300
-486.87997315,1.01489300
-486.71997315,1.01489300
-486.55997315,0.92654190
-486.39997316,0.92654190
-486.23997316,0.92654190
-486.07997316,0.92654190
-485.91997316,0.88244270
-485.75997316,0.83834340
-485.59997316,0.79424420
-485.43997316,0.79424420
-485.27997316,0.75014500
-485.11997316,0.75014500
-484.95997316,0.66179390
-484.79997317,0.66179390
-484.63997317,0.57359540
-484.47997317,0.57359540
-484.31997317,0.52949610
-484.15997317,0.44114510
-483.99997317,0.39704580
-483.83997317,0.39704580
-483.67997317,0.35294650
-483.51997317,0.30884730
-483.35997317,0.22049620
-483.19997317,0.22049620
-483.03997318,0.13229770
-482.87997318,0.04394665
-482.71997318,0.04394665
-482.55997318,-0.04425184
-482.39997318,-0.04425184
-482.23997318,-0.13245030
-482.07997318,-0.17654960
-481.91997318,-0.22064880
-481.75997318,-0.26474810
-481.59997318,-0.30884730
-481.43997319,-0.39719840
-481.27997319,-0.44129770
-481.11997319,-0.48539690
-480.95997319,-0.52949610
-480.79997319,-0.57374800
-480.63997319,-0.61784720
-480.47997319,-0.66194650
-480.31997319,-0.70604570
-480.15997319,-0.75014500
-479.99997319,-0.79439680
-479.83997320,-0.83849600
-479.67997320,-0.83849600
-479.51997320,-0.88259530
-479.35997320,-0.92669450
-479.19997320,-0.97079380
-479.03997320,-1.01504600
-478.87997320,-1.01504600
-478.71997320,-1.05914500
-478.55997320,-1.05914500
-478.39997320,-1.10324400
-478.23997321,-1.10324400
-478.07997321,-1.10324400
-477.91997321,-1.10324400
-477.75997321,-1.14734300
-477.59997321,-1.14734300
-477.43997321,-1.14734300
-477.27997321,-1.14734300
-477.11997321,-1.14734300
-476.95997321,-1.10324400
-476.79997321,-1.10324400
-476.63997321,-1.10324400
-476.47997322,-1.10324400
-476.31997322,-1.05914500
-476.15997322,-1.01504600
-475.99997322,-1.01504600
-475.83997322,-1.01504600
-475.67997322,-0.97079380
-475.51997322,-0.92669450
-475.35997322,-0.88259530
-475.19997322,-0.83849600
-475.03997322,-0.79439680
-474.87997323,-0.75014500
-474.71997323,-0.70604570
-474.55997323,-0.66194650
-474.39997323,-0.61784720
-474.23997323,-0.57374800
-474.07997323,-0.48539690
-473.91997323,-0.44129770
-473.75997323,-0.39719840
-473.59997323,-0.30884730
-473.43997323,-0.26474810
-473.27997324,-0.22064880
-473.11997324,-0.13245030
-472.95997324,-0.04425184
-472.79997324,-0.00015259
-472.63997324,0.08819849
-472.47997324,0.13229770
-472.31997324,0.22049620
-472.15997324,0.30884730
-471.99997324,0.35294650
-471.83997324,0.44114510
-471.67997324,0.52949610
-471.51997325,0.57359540
-471.35997325,0.66179390
-471.19997325,0.75014500
-471.03997325,0.79424420
-470.87997325,0.83834340
-470.71997325,0.92654190
-470.55997325,1.01489300
-470.39997325,1.10309100
-470.23997325,1.10309100
-470.07997325,1.19144300
-469.91997326,1.23554200
-469.75997326,1.27964100
-469.59997326,1.32374000
-469.43997326,1.36784000
-469.27997326,1.45619100
-469.11997326,1.45619100
-468.95997326,1.50029000
-468.79997326,1.58848800
-468.63997326,1.58848800
-468.47997326,1.63274000
-468.31997327,1.63274000
-468.15997327,1.67683900
-467.99997327,1.67683900
-467.83997327,1.72093900
-467.67997327,1.72093900
-467.51997327,1.72093900
-467.35997327,1.72093900
-467.19997327,1.72093900
-467.03997327,1.72093900
-466.87997327,1.72093900
-466.71997328,1.67683900
-466.55997328,1.63274000
-466.39997328,1.63274000
-466.23997328,1.63274000
-466.07997328,1.54438900
-465.91997328,1.50029000
-465.75997328,1.45619100
-465.59997328,1.45619100
-465.43997328,1.41209100
-465.27997328,1.36784000
-465.11997328,1.27964100
-464.95997329,1.23554200
-464.79997329,1.14719100
-464.63997329,1.10309100
-464.47997329,1.01489300
-464.31997329,0.92654190
-464.15997329,0.83834340
-463.99997329,0.75014500
-463.83997329,0.66179390
-463.67997329,0.57359540
-463.51997329,0.48524430
-463.35997330,0.44114510
-463.19997330,0.30884730
-463.03997330,0.22049620
-462.87997330,0.13229770
-462.71997330,0.04394665
-462.55997330,-0.04425184
-462.39997330,-0.17654960
-462.23997330,-0.26474810
-462.07997330,-0.39719840
-461.91997330,-0.48539690
-461.75997331,-0.57374800
-461.59997331,-0.66194650
-461.43997331,-0.79439680
-461.27997331,-0.88259530
-461.11997331,-0.97079380
-460.95997331,-1.05914500
-460.79997331,-1.14734300
-460.63997331,-1.27979400
-460.47997331,-1.36799200
-460.31997331,-1.41209100
-460.15997331,-1.54454200
-459.99997332,-1.54454200
-459.83997332,-1.67699200
-459.67997332,-1.72109100
-459.51997332,-1.80929000
-459.35997332,-1.89764100
-459.19997332,-1.89764100
-459.03997332,-1.98583900
-458.87997332,-2.02993900
-458.71997332,-2.07403800
-458.55997332,-2.11829000
-458.39997333,-2.16238900
-458.23997333,-2.20648800
-458.07997333,-2.20648800
-457.91997333,-2.20648800
-457.75997333,-2.25058700
-457.59997333,-2.25058700
-457.43997333,-2.25058700
-457.27997333,-2.25058700
-457.11997333,-2.25058700
-456.95997333,-2.20648800
-456.79997334,-2.20648800
-456.63997334,-2.16238900
-456.47997334,-2.16238900
-456.31997334,-2.07403800
-456.15997334,-2.07403800
-455.99997334,-2.02993900
-455.83997334,-1.89764100
-455.67997334,-1.89764100
-455.51997334,-1.80929000
-455.35997334,-1.72109100
-455.19997335,-1.67699200
-455.03997335,-1.54454200
-454.87997335,-1.50044300
-454.71997335,-1.36799200
-454.55997335,-1.27979400
-454.39997335,-1.19144300
-454.23997335,-1.10324400
-454.07997335,-0.97079380
-453.91997335,-0.83849600
-453.75997335,-0.75014500
-453.59997335,-0.66194650
-453.43997336,-0.52949610
-453.27997336,-0.39719840
-453.11997336,-0.26474810
-452.95997336,-0.13245030
-452.79997336,-0.00015259
-452.63997336,0.13229770
-452.47997336,0.26459550
-452.31997336,0.39704580
-452.15997336,0.48524430
-451.99997336,0.61769460
-451.83997337,0.75014500
-451.67997337,0.92654190
-451.51997337,1.01489300
-451.35997337,1.14719100
-451.19997337,1.27964100
-451.03997337,1.41209100
-450.87997337,1.50029000
-450.71997337,1.63274000
-450.55997337,1.72093900
-450.39997337,1.80913700
-450.23997338,1.94158800
-450.07997338,2.02978600
-449.91997338,2.16223600
-449.75997338,2.20633600
-449.59997338,2.29468700
-449.43997338,2.38288500
-449.27997338,2.47108400
-449.11997338,2.51533600
-448.95997338,2.55943500
-448.79997338,2.60353400
-448.63997338,2.69188500
-448.47997339,2.69188500
-448.31997339,2.73598400
-448.15997339,2.78008400
-447.99997339,2.78008400
-447.83997339,2.82418300
-447.67997339,2.82418300
-447.51997339,2.82418300
-447.35997339,2.82418300
-447.19997339,2.78008400
-447.03997339,2.78008400
-446.87997340,2.73598400
-446.71997340,2.69188500
-446.55997340,2.69188500
-446.39997340,2.60353400
-446.23997340,2.55943500
-446.07997340,2.51533600
-445.91997340,2.42698500
-445.75997340,2.38288500
-445.59997340,2.29468700
-445.43997340,2.16223600
-445.27997341,2.11813700
-445.11997341,1.98568700
-444.95997341,1.89748800
-444.79997341,1.80913700
-444.63997341,1.67683900
-444.47997341,1.50029000
-444.31997341,1.41209100
-444.15997341,1.27964100
-443.99997341,1.14719100
-443.83997341,1.01489300
-443.67997342,0.88244270
-443.51997342,0.75014500
-443.35997342,0.57359540
-443.19997342,0.44114510
-443.03997342,0.30884730
-442.87997342,0.13229770
-442.71997342,0.04394665
-442.55997342,-0.13245030
-442.39997342,-0.26474810
-442.23997342,-0.44129770
-442.07997342,-0.57374800
-441.91997343,-0.70604570
-441.75997343,-0.83849600
-441.59997343,-1.01504600
