0.04,0.018
5.67,0.048
9.43,0.125
14.55,0.259
20.28,0.399
21.24,0.416
22.55,0.437
23.06,0.443
24.31,0.452
25.17,0.448
25.77,0.209
26.47,0.204
27.08,0.207
28,0.217
28.74,0.233
28.97,0.242
29.72,0.269
35.21,0.451
39.33,0.468
40.09,0.478
40.87,0.468
42.29,0.453
43.16,0.441
44.25,0.427
45.12,0.415
46.22,0.401
47.05,0.393
48.37,0.384
49.14,0.381
50.01,0.38
51.44,0.383
52.34,0.39
53.56,0.398
54.8,0.407
60.65,0.45
65.32,0.455
70.82,0.444
