0.04,0.019
4.27,0.075
9.38,0.188
15.95,0.356
20.28,0.448
21.09,0.46
22.19,0.472
23.06,0.478
24.17,0.482
25.07,0.35
25.93,0.365
27.63,0.425
29.14,0.468
34.6,0.63
35.16,0.654
35.96,0.664
37.44,0.677
38.4,0.68
39.43,0.654
39.91,0.645
41.03,0.631
42.09,0.618
43.26,0.608
44.18,0.602
44.56,0.6
45.55,0.596
46.4,0.595
47.38,0.598
48.25,0.604
49.6,0.613
54.96,0.666
60.19,0.715
61.05,0.717
62.12,0.72
63.27,0.723
64.1,0.724
65.45,0.725
66.28,0.727
67.12,0.727
69.2,0.73
70.37,0.732
